"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.004522, 1, 0.004522, N='28',c_0='2',p_c='0.49186501635523144',p_m='0.6335495866009813'
0.024734, 2.000000, 0.060583, 1, 0.035849, N='28',c_0='2',p_c='0.49186501635523144',p_m='0.6335495866009813'
0.272629, 4.000000, 0.432592, 2, 0.159962, N='11',c_0='2',p_c='0.8898051794889099',p_m='0.11061378972929495'
0.573180, 2.500000, 0.938175, 3, 0.364995, N='35',c_0='2',p_c='0.2304953567497804',p_m='0.015970176234317218'
11.061563, 170.626700, 18.576317, 4, 7.514754, N='19',c_0='1',p_c='0.4343196342790496',p_m='0.7891639638155573'
16.630608, 89.106700, 38.919320, 5, 22.288712, N='32',c_0='1',p_c='0.525260069993753',p_m='0.19097813442836697'
