alpha	beta	rho	ants	nnls	elitistants	localsearch	dlb	Step_Found	VALUE
1.361	1.066	0.102	88.0	14.0	423.0	3.0	1.0	1	-0.0
1.361	1.066	0.957	88.0	14.0	423.0	3.0	1.0	4	-0.0
6.411	7.495	0.371	57.0	37.0	23.0	0.0	0.0	2	0.0039264
1.311	3.29	0.606	72.0	19.0	480.0	1.0	0.0	3	0.035658199999999994
1.311	3.29	0.606	79.0	16.0	480.0	0.0	0.0	7	0.0397312
1.311	3.29	0.606	72.0	16.0	139.0	1.0	0.0	4	0.0638238
7.53	9.265	0.289	36.0	24.0	604.0	1.0	1.0	5	0.0876006
1.361	1.066	0.957	88.0	14.0	707.0	3.0	1.0	6	0.0948906
1.311	3.29	0.606	72.0	16.0	480.0	0.0	1.0	5	0.096397
1.361	6.193	0.667	88.0	14.0	431.0	3.0	0.0	7	0.1291128
8.727	5.416	0.447	81.0	44.0	173.0	1.0	1.0	5	0.1303972
1.311	3.29	0.606	72.0	19.0	120.0	1.0	0.0	7	0.15499259999999998
2.823	5.416	0.447	81.0	44.0	173.0	1.0	1.0	4	0.1818466
1.311	3.29	0.606	72.0	19.0	480.0	1.0	1.0	5	0.1843434
4.386	9.628	0.161	47.0	43.0	150.0	1.0	1.0	6	0.1980124
4.386	9.628	0.161	47.0	23.0	150.0	1.0	1.0	2	0.2358752
4.386	9.628	0.161	62.0	23.0	349.0	1.0	1.0	0	0.239377
3.966	9.265	0.289	87.0	24.0	669.0	1.0	1.0	7	0.2404944
1.311	3.29	0.606	72.0	16.0	480.0	0.0	0.0	2	0.2687998
4.386	9.628	0.161	47.0	23.0	349.0	1.0	1.0	1	0.2738086
1.311	3.29	0.606	72.0	14.0	480.0	0.0	1.0	7	0.30223199999999995
1.361	1.066	0.102	88.0	14.0	431.0	3.0	0.0	5	0.32738860000000003
4.386	9.628	0.161	92.0	23.0	150.0	1.0	1.0	7	0.3763862
1.311	3.29	0.606	72.0	16.0	236.0	0.0	0.0	6	0.3864562
1.361	1.066	0.667	88.0	14.0	431.0	3.0	0.0	6	0.3865984
