"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.011931, 1, 0.011931, alpha='4.6909356296798235',ants='50',beta='9.660321509942506',elitistants='620',localsearch='1',rho='0.9307106389687687',dlb='1',nnls='35'
3.499898, 0.000000, 3.539307, 1, 0.039409, alpha='4.6909356296798235',ants='50',beta='9.660321509942506',elitistants='620',localsearch='1',rho='0.9307106389687687',dlb='1',nnls='35'
276.859063, 0.275800, 277.898543, 2, 1.039480, alpha='2.602755265564576',ants='95',beta='7.1771963522508',elitistants='218',localsearch='3',rho='0.6445382583855153',dlb='0',nnls='32'
630.601535, 0.261400, 634.004867, 3, 3.403332, alpha='3.237938663747991',ants='100',beta='3.1558065948236598',elitistants='252',localsearch='3',rho='0.35121293846311885',dlb='0',nnls='44'
1207.018676, 0.241700, 1216.770549, 4, 9.751873, alpha='2.64403740244762',ants='60',beta='9.454932730031611',elitistants='600',localsearch='3',rho='0.6725733526882626',dlb='1',nnls='39'
1869.616912, 0.205400, 1893.022506, 5, 23.405594, alpha='3.8503676882171334',ants='72',beta='9.79727625737619',elitistants='127',localsearch='3',rho='0.9137451111919558',dlb='1',nnls='29'
2457.902465, 0.196500, 2518.585467, 6, 60.683002, alpha='1.3397367646997158',ants='81',beta='1.2674791277823427',elitistants='348',localsearch='2',rho='0.5380130144788803',dlb='0',nnls='17'
2633.907143, 0.168500, 2734.960633, 7, 101.053489, alpha='1.025570050576051',ants='30',beta='1.9484924435528148',elitistants='379',localsearch='3',rho='0.3294451313822462',dlb='1',nnls='33'
